video_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
7212333389771181318,0.0,0.0,0.0,0.0,0.0,0.4267930270394177,0.0,0.0,0.0,0.044713442095808784,0.0,0.0009147412793930316,0.0,0.0,0.012267243220809082,0.0,0.09605439816353427,0.2553328221182325,0.0019566929028480957,0.0029724847229339545,0.0,0.09376238441139517,0.0,0.0652327640456274,0.0
7212691685581606190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213074310829821226,0.0,0.0,0.0,0.005571824448812565,0.5172755286748715,0.0,7.308413760764034e-05,0.0852944093108175,0.0,0.0,0.0,0.015134742593020563,0.0,0.0,0.0,0.0,0.014975300971406327,0.003853211399814021,0.3554545099980472,0.0,0.0,0.0,0.002367388465602726,0.0,0.0
7213505220242984234,0.036037706471519354,0.0,0.027894792932830183,0.0,0.04680925353262632,0.0,0.34187115477519053,0.0,0.0,0.025836766456757,0.015745813651580308,0.0,0.0,0.0,0.00976663396827992,0.008750316756637067,0.0,0.0,0.4086555905795602,0.0004504106548198887,0.005432805961128572,0.012705959973329553,0.0,0.06004279428574109,0.0
7213789137957276974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700901729229001,0.0,0.0,0.000575178218389485,0.0002654757425003165,0.4095039529602064,0.0,0.0,0.0006614743505610574,0.0,0.5576078710461381,0.0,0.0,0.01080820995373649,0.0035688204361781425,0.0
7213800637207792942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213815382052883758,0.0,0.010209897146722111,0.0,0.0,0.0,0.012586993271676986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571023132167442,0.0,0.0,0.0,0.0,0.0,0.0,0.020100796364856753,0.0,0.0,0.0
7214517817998150918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7214874929169321259,0.002052484893208561,0.0,0.004106967923443157,0.00020508270518199996,0.0,0.005907148231413423,0.06746407346411838,0.0,0.0,0.009147664143855557,0.0013372735474768186,0.0,0.0021912437799060367,0.0,0.026691585560716345,0.004006114553867641,0.005624972515651964,0.009516622703504493,0.8493034864345244,0.003317252007626772,0.0,0.0,0.0,0.009128027535504553,0.0
7214888013858606382,0.002843867948251901,0.0,0.005363681890920344,0.0019262917370898634,0.0,0.05187385329090781,0.07517297602184056,0.0,0.0,0.0,0.0,0.03838010423405208,0.0,0.006105660183702252,0.0,0.0,0.0,0.5329384643090316,0.0792978849621452,0.0,0.014792190042713265,0.16918064899038573,0.0,0.0,0.022124376388959303
7215087611935821099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7215423541909589294,0.0,0.008307070453341855,0.00015838074417472278,0.0,0.0,0.09307466734390536,0.01697199089582476,0.0,0.0,0.0,0.0,0.0,0.00046189981009313796,0.0,0.005365583875486189,0.03396258786924763,0.0,0.21926589604240526,0.0,0.0,0.622431922965521,0.0,0.0,0.0,0.0
7216061152504089898,0.0,0.0,0.0,0.0,0.0,0.0,0.028206561506106217,0.0,0.6141658718870755,0.0003310001493550607,0.003640601161205926,0.0,0.0,0.0,0.0,0.0,0.0,0.3420138935034289,0.0,0.0,0.0,0.011642071792828198,0.0,0.0,0.0
7217274114665499947,0.0,0.0,0.0,0.001945503671496277,0.0,0.0,0.9980544963285037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217744908969315627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217868500675661102,0.0,0.0010331979834894436,0.012259218928041316,0.050895891351379355,0.0,0.07211427194769997,0.0,0.016551780944108054,0.0,0.00030527726164004574,0.0,0.0,0.0,0.0,2.9172447078925772e-05,0.0,0.0,0.10149021502778577,0.03255143451479924,0.0017239053437933468,0.7110456342501845,0.0,0.0,0.0,0.0
7218214883580448043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904800090005276,0.0,0.0,0.0,0.05701875156289197,0.0,0.0,0.0,0.0,0.9417907684281075,0.0,0.0,0.0,0.0,0.0
7218650385324657966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7220390447124991274,0.023025231418758996,0.0,0.03611679751965578,0.008446312016003725,0.017816914377493064,0.051775803686269606,0.21699543001549682,0.0,0.0,0.020965085633541984,0.028024528738948534,0.028067223608477684,0.0,0.0,0.12501756516694001,0.07029062198370777,0.0006194948122387933,0.07335749431415525,0.25582638814807057,0.028135967565461592,0.0,0.002699905042054558,0.01057237617121721,0.0022468597815079104,0.0
7221226334536895790,0.0,0.0,0.011603940343159579,0.0,0.0,0.017258927110096658,0.003699967845777703,0.0,0.0,0.016422828241754076,0.010883490409529139,0.0023731470843941106,0.0,0.0,0.7205422174565018,0.015825164805722467,0.0,0.0,0.0,0.17519944714077093,0.0019128290627921398,0.024278040499501562,0.0,0.0,0.0
7221349365624114478,0.0,0.0,0.00041105132920919794,0.0,0.0015330587913524063,7.19361833975439e-05,0.42799152974414506,0.0016671384037471278,0.0,0.00524872086836521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625186152416987,0.0,0.0,0.0,0.0,0.0,0.0005579494380847417
